b2140	gi|556503834|ref|NC_000913.3|	-	948	1	2229438	2230385
b2141	gi|556503834|ref|NC_000913.3|	+	399	1	2230624	2231022
b2142	gi|556503834|ref|NC_000913.3|	+	696	1	2231019	2231714
b2143	gi|556503834|ref|NC_000913.3|	+	885	1	2231844	2232728
b3785	gi|556503834|ref|NC_000913.3|	+	1047	1	3969031	3970077
b3784	gi|556503834|ref|NC_000913.3|	+	1104	1	3967916	3969019
b3787	gi|556503834|ref|NC_000913.3|	+	1263	1	3971260	3972522
b3786	gi|556503834|ref|NC_000913.3|	+	1131	1	3970133	3971263
b3781	gi|556503834|ref|NC_000913.3|	+	330	1	3965761	3966090
b3780	gi|556503834|ref|NC_000913.3|	-	1266	1	3964365	3965630
b2968	gi|556503834|ref|NC_000913.3|	-	537	1	3110590	3111126
b2966	gi|556503834|ref|NC_000913.3|	+	708	1	3109553	3110260
b2964	gi|556503834|ref|NC_000913.3|	+	1257	1	3105714	3106970
b2965	gi|556503834|ref|NC_000913.3|	-	2136	1	3107020	3109155
b2962	gi|556503834|ref|NC_000913.3|	+	276	1	3104093	3104368
b2963	gi|556503834|ref|NC_000913.3|	+	1080	1	3104433	3105512
b2960	gi|556503834|ref|NC_000913.3|	-	720	1	3102133	3102852
b2961	gi|556503834|ref|NC_000913.3|	+	1053	1	3103013	3104065
b2093	gi|556503834|ref|NC_000913.3|	-	285	1	2174282	2174566
b2091	gi|556503834|ref|NC_000913.3|	-	1041	1	2171833	2172873
b2096	gi|556503834|ref|NC_000913.3|	-	855	1	2176350	2177204
b2097	gi|556503834|ref|NC_000913.3|	-	1053	1	2177512	2178564
b2094	gi|556503834|ref|NC_000913.3|	-	453	1	2174597	2175049
b2095	gi|556503834|ref|NC_000913.3|	-	1263	1	2175059	2176321
b2098	gi|556503834|ref|NC_000913.3|	+	1278	1	2178821	2180098
b2099	gi|556503834|ref|NC_000913.3|	+	1005	1	2180095	2181099
b4180	gi|556503834|ref|NC_000913.3|	+	732	1	4409275	4410006
b2562	gi|556503834|ref|NC_000913.3|	+	261	1	2699663	2699923
b2563	gi|556503834|ref|NC_000913.3|	-	381	1	2700618	2700998
b2560	gi|556503834|ref|NC_000913.3|	-	636	1	2697915	2698550
b2561	gi|556503834|ref|NC_000913.3|	+	849	1	2698759	2699607
b2566	gi|556503834|ref|NC_000913.3|	-	906	1	2702481	2703386
b2567	gi|556503834|ref|NC_000913.3|	-	681	1	2703383	2704063
b2564	gi|556503834|ref|NC_000913.3|	-	732	1	2700998	2701729
b2565	gi|556503834|ref|NC_000913.3|	-	729	1	2701741	2702469
b4186	gi|556503834|ref|NC_000913.3|	+	1164	1	4413028	4414191
b2568	gi|556503834|ref|NC_000913.3|	-	975	1	2704335	2705309
b2569	gi|556503834|ref|NC_000913.3|	-	1800	1	2705325	2707124
b3720	gi|556503834|ref|NC_000913.3|	-	1617	1	3900604	3902220
b4187	gi|556503834|ref|NC_000913.3|	+	1626	1	4414275	4415900
b3566	gi|556503834|ref|NC_000913.3|	+	993	1	3731131	3732123
b1482	gi|556503834|ref|NC_000913.3|	+	432	1	1556625	1557056
b1068	gi|556503834|ref|NC_000913.3|	+	924	1	1126806	1127729
b1069	gi|556503834|ref|NC_000913.3|	+	1536	1	1127839	1129374
b1066	gi|556503834|ref|NC_000913.3|	+	585	1	1125562	1126146
b1067	gi|556503834|ref|NC_000913.3|	+	648	1	1126157	1126804
b1064	gi|556503834|ref|NC_000913.3|	-	648	1	1123407	1124054
b1065	gi|556503834|ref|NC_000913.3|	-	1209	1	1124118	1125326
b1062	gi|556503834|ref|NC_000913.3|	-	1047	1	1121561	1122607
b1063	gi|556503834|ref|NC_000913.3|	-	561	1	1122713	1123273
b1060	gi|556503834|ref|NC_000913.3|	-	255	1	1120701	1120955
b1061	gi|556503834|ref|NC_000913.3|	-	246	1	1121242	1121487
b1992	gi|556503834|ref|NC_000913.3|	-	744	1	2064479	2065222
b1993	gi|556503834|ref|NC_000913.3|	-	546	1	2065219	2065764
b1990	gi|556503834|ref|NC_000913.3|	-	933	1	2062391	2063323
b1991	gi|556503834|ref|NC_000913.3|	-	1080	1	2063388	2064467
b1996	gi|556503834|ref|NC_000913.3|	-	906	1	2068952	2069857
b1997	gi|556503834|ref|NC_000913.3|	-	366	1	2069815	2070180
b1994	gi|556503834|ref|NC_000913.3|	-	1017	1	2066305	2067321
b4188	gi|556503834|ref|NC_000913.3|	-	276	1	4416017	4416292
b2898	gi|556503834|ref|NC_000913.3|	+	981	1	3041313	3042293
b2899	gi|556503834|ref|NC_000913.3|	-	660	1	3042489	3043148
b2892	gi|556503834|ref|NC_000913.3|	-	1734	1	3036373	3038106
b1488	gi|556503834|ref|NC_000913.3|	-	582	1	1562495	1563076
b0426	gi|556503834|ref|NC_000913.3|	+	492	1	444683	445174
b2896	gi|556503834|ref|NC_000913.3|	-	408	1	3040416	3040823
b2897	gi|556503834|ref|NC_000913.3|	-	267	1	3040804	3041070
b2894	gi|556503834|ref|NC_000913.3|	-	897	1	3038847	3039743
b1489	gi|556503834|ref|NC_000913.3|	-	2400	1	1563334	1565733
b2788	gi|556503834|ref|NC_000913.3|	-	1341	1	2919406	2920746
b2789	gi|556503834|ref|NC_000913.3|	-	1353	1	2920748	2922100
b2786	gi|556503834|ref|NC_000913.3|	+	2757	1	2915057	2917813
b2787	gi|556503834|ref|NC_000913.3|	-	1341	1	2918045	2919385
b2784	gi|556503834|ref|NC_000913.3|	-	2235	1	2911417	2913651
b2785	gi|556503834|ref|NC_000913.3|	-	1302	1	2913699	2915000
b2782	gi|556503834|ref|NC_000913.3|	-	336	1	2910756	2911091
b2783	gi|556503834|ref|NC_000913.3|	-	249	1	2911091	2911339
b2780	gi|556503834|ref|NC_000913.3|	-	1638	1	2908029	2909666
b2781	gi|556503834|ref|NC_000913.3|	-	792	1	2909894	2910685
b4322	gi|556503834|ref|NC_000913.3|	+	1185	1	4551636	4552820
b0425	gi|556503834|ref|NC_000913.3|	-	912	1	443604	444515
b1208	gi|556503834|ref|NC_000913.3|	-	852	1	1262026	1262877
b1209	gi|556503834|ref|NC_000913.3|	-	624	1	1262877	1263500
b4326	gi|556503834|ref|NC_000913.3|	+	393	1	4556993	4557385
b4327	gi|556503834|ref|NC_000913.3|	-	912	1	4557378	4558289
b4324	gi|556503834|ref|NC_000913.3|	+	774	1	4554576	4555349
b0424	gi|556503834|ref|NC_000913.3|	-	591	1	443051	443641
b1202	gi|556503834|ref|NC_000913.3|	-	2868	1	1253085	1255952
b1203	gi|556503834|ref|NC_000913.3|	-	1092	1	1256721	1257812
b1200	gi|556503834|ref|NC_000913.3|	-	1071	1	1249768	1250838
b1201	gi|556503834|ref|NC_000913.3|	+	1920	1	1251066	1252985
b1206	gi|556503834|ref|NC_000913.3|	-	1680	1	1259124	1260803
b1207	gi|556503834|ref|NC_000913.3|	-	948	1	1260928	1261875
b1204	gi|556503834|ref|NC_000913.3|	-	585	1	1257929	1258513
b1205	gi|556503834|ref|NC_000913.3|	+	279	1	1258791	1259069
b1198	gi|556503834|ref|NC_000913.3|	-	1419	1	1247696	1249114
b1199	gi|556503834|ref|NC_000913.3|	-	633	1	1249125	1249757
b3725	gi|556503834|ref|NC_000913.3|	-	774	1	3907593	3908366
b3981	gi|556503834|ref|NC_000913.3|	+	384	1	4177358	4177741
b1192	gi|556503834|ref|NC_000913.3|	-	915	1	1242166	1243080
b1193	gi|556503834|ref|NC_000913.3|	+	612	1	1243180	1243791
b1190	gi|556503834|ref|NC_000913.3|	+	1071	1	1238879	1239949
b1191	gi|556503834|ref|NC_000913.3|	-	1737	1	1240335	1242071
b1196	gi|556503834|ref|NC_000913.3|	+	441	1	1245160	1245600
b1197	gi|556503834|ref|NC_000913.3|	-	1698	1	1245679	1247376
b1194	gi|556503834|ref|NC_000913.3|	-	735	1	1243793	1244527
b1195	gi|556503834|ref|NC_000913.3|	+	255	1	1244728	1244982
b0821	gi|556503834|ref|NC_000913.3|	-	1266	1	857796	859061
b0820	gi|556503834|ref|NC_000913.3|	+	1593	1	855963	857555
b0823	gi|556503834|ref|NC_000913.3|	-	2433	1	860174	862606
b0822	gi|556503834|ref|NC_000913.3|	-	816	1	859213	860028
b0825	gi|556503834|ref|NC_000913.3|	+	663	1	863642	864304
b0824	gi|556503834|ref|NC_000913.3|	-	900	1	862612	863511
b0420	gi|556503834|ref|NC_000913.3|	-	1863	1	438315	440177
b0826	gi|556503834|ref|NC_000913.3|	-	750	1	864380	865129
b0829	gi|556503834|ref|NC_000913.3|	+	1872	1	867520	869391
b0828	gi|556503834|ref|NC_000913.3|	+	966	1	866568	867533
b0422	gi|556503834|ref|NC_000913.3|	-	243	1	441101	441343
b2914	gi|556503834|ref|NC_000913.3|	-	660	1	3058666	3059325
b1668	gi|556503834|ref|NC_000913.3|	+	1605	1	1747131	1748735
b1669	gi|556503834|ref|NC_000913.3|	-	813	1	1748747	1749559
b1848	gi|556503834|ref|NC_000913.3|	-	291	1	1930457	1930747
b1849	gi|556503834|ref|NC_000913.3|	+	1179	1	1930881	1932059
b1660	gi|556503834|ref|NC_000913.3|	+	1212	1	1739911	1741122
b1661	gi|556503834|ref|NC_000913.3|	+	1149	1	1741413	1742561
b1662	gi|556503834|ref|NC_000913.3|	-	642	1	1742601	1743242
b1663	gi|556503834|ref|NC_000913.3|	+	1374	1	1743457	1744830
b1664	gi|556503834|ref|NC_000913.3|	-	1257	1	1744871	1746127
b1841	gi|556503834|ref|NC_000913.3|	-	375	1	1924595	1924969
b1842	gi|556503834|ref|NC_000913.3|	+	231	1	1925108	1925338
b1667	gi|556503834|ref|NC_000913.3|	+	306	1	1746700	1747005
b1440	gi|556503834|ref|NC_000913.3|	+	1146	1	1511654	1512799
b1441	gi|556503834|ref|NC_000913.3|	+	1014	1	1512817	1513830
b1442	gi|556503834|ref|NC_000913.3|	+	942	1	1513831	1514772
b1443	gi|556503834|ref|NC_000913.3|	+	795	1	1514762	1515556
b1444	gi|556503834|ref|NC_000913.3|	+	1425	1	1515578	1517002
b1445	gi|556503834|ref|NC_000913.3|	+	174	1	1517389	1517562
b1446	gi|556503834|ref|NC_000913.3|	+	234	1	1517648	1517881
b1447	gi|556503834|ref|NC_000913.3|	-	450	1	1517882	1518331
b0133	gi|556503834|ref|NC_000913.3|	-	852	1	147944	148795
b0132	gi|556503834|ref|NC_000913.3|	+	903	1	146968	147870
b0131	gi|556503834|ref|NC_000913.3|	-	381	1	146314	146694
b0130	gi|556503834|ref|NC_000913.3|	+	1230	1	145081	146310
b0137	gi|556503834|ref|NC_000913.3|	-	606	1	151626	152231
b0136	gi|556503834|ref|NC_000913.3|	-	597	1	151003	151599
b1338	gi|556503834|ref|NC_000913.3|	-	1311	1	1403255	1404565
b1339	gi|556503834|ref|NC_000913.3|	+	909	1	1404741	1405649
b1686	gi|556503834|ref|NC_000913.3|	-	411	1	1765222	1765632
b1687	gi|556503834|ref|NC_000913.3|	-	3057	1	1765629	1768685
b1684	gi|556503834|ref|NC_000913.3|	-	369	1	1764018	1764386
b1685	gi|556503834|ref|NC_000913.3|	-	189	1	1764934	1765122
b1682	gi|556503834|ref|NC_000913.3|	-	747	1	1761766	1762512
b1683	gi|556503834|ref|NC_000913.3|	-	1488	1	1762522	1764009
b1680	gi|556503834|ref|NC_000913.3|	-	1221	1	1759303	1760523
b1681	gi|556503834|ref|NC_000913.3|	-	1272	1	1760520	1761791
b4086	gi|556503834|ref|NC_000913.3|	-	981	1	4308489	4309469
b4257	gi|556503834|ref|NC_000913.3|	+	1197	1	4479730	4480926
b4254	gi|556503834|ref|NC_000913.3|	-	1005	1	4477307	4478311
b4255	gi|556503834|ref|NC_000913.3|	+	417	1	4478473	4478889
b4156	gi|556503834|ref|NC_000913.3|	+	1503	1	4383839	4385341
b4253	gi|556503834|ref|NC_000913.3|	+	1815	1	4475437	4477251
b1688	gi|556503834|ref|NC_000913.3|	+	1113	1	1769074	1770186
b1689	gi|556503834|ref|NC_000913.3|	+	357	1	1770615	1770971
b0194	gi|556503834|ref|NC_000913.3|	-	1719	1	217057	218775
b4001	gi|556503834|ref|NC_000913.3|	+	696	1	4200566	4201261
b0629	gi|556503834|ref|NC_000913.3|	-	954	1	660425	661378
b0628	gi|556503834|ref|NC_000913.3|	-	966	1	659251	660216
b0627	gi|556503834|ref|NC_000913.3|	+	204	1	658947	659150
b1501	gi|556503834|ref|NC_000913.3|	-	2280	1	1584207	1586486
b4151	gi|556503834|ref|NC_000913.3|	-	360	1	4379007	4379366
b0624	gi|556503834|ref|NC_000913.3|	-	384	1	657555	657938
b0623	gi|556503834|ref|NC_000913.3|	+	210	1	657292	657501
b0622	gi|556503834|ref|NC_000913.3|	+	561	1	656557	657117
b0621	gi|556503834|ref|NC_000913.3|	-	1386	1	654583	655968
b0620	gi|556503834|ref|NC_000913.3|	+	681	1	653862	654542
b0007	gi|556503834|ref|NC_000913.3|	-	1431	1	6529	7959
b0006	gi|556503834|ref|NC_000913.3|	-	777	1	5683	6459
b0005	gi|556503834|ref|NC_000913.3|	+	297	1	5234	5530
b0004	gi|556503834|ref|NC_000913.3|	+	1287	1	3734	5020
b0003	gi|556503834|ref|NC_000913.3|	+	933	1	2801	3733
b0002	gi|556503834|ref|NC_000913.3|	+	2463	1	337	2799
b0001	gi|556503834|ref|NC_000913.3|	+	66	1	190	255
b0552	gi|556503834|ref|NC_000913.3|	-	1017	1	574737	575753
b0192	gi|556503834|ref|NC_000913.3|	+	711	1	215269	215979
b0559	gi|556503834|ref|NC_000913.3|	+	207	1	579880	580086
b0558	gi|556503834|ref|NC_000913.3|	-	411	1	579184	579594
b0009	gi|556503834|ref|NC_000913.3|	+	588	1	9306	9893
b0008	gi|556503834|ref|NC_000913.3|	+	954	1	8238	9191
b4078	gi|556503834|ref|NC_000913.3|	-	690	1	4296436	4297125
b4079	gi|556503834|ref|NC_000913.3|	-	2148	1	4297219	4299366
b1538	gi|556503834|ref|NC_000913.3|	-	2046	1	1625335	1627380
b1539	gi|556503834|ref|NC_000913.3|	+	747	1	1627517	1628263
b1534	gi|556503834|ref|NC_000913.3|	+	1188	1	1621332	1622519
b1535	gi|556503834|ref|NC_000913.3|	-	891	1	1622960	1623850
b1536	gi|556503834|ref|NC_000913.3|	-	393	1	1624105	1624497
b1537	gi|556503834|ref|NC_000913.3|	+	519	1	1624773	1625291
b1530	gi|556503834|ref|NC_000913.3|	+	435	1	1619120	1619554
b1531	gi|556503834|ref|NC_000913.3|	+	384	1	1619574	1619957
b1532	gi|556503834|ref|NC_000913.3|	+	219	1	1619989	1620207
b1533	gi|556503834|ref|NC_000913.3|	-	900	1	1620238	1621137
b0198	gi|556503834|ref|NC_000913.3|	-	654	1	220968	221621
b0959	gi|556503834|ref|NC_000913.3|	+	630	1	1021138	1021767
b0958	gi|556503834|ref|NC_000913.3|	-	510	1	1020410	1020919
b0489	gi|556503834|ref|NC_000913.3|	-	918	1	514856	515773
b0488	gi|556503834|ref|NC_000913.3|	-	459	1	514401	514859
b4390	gi|556503834|ref|NC_000913.3|	+	1233	1	4627315	4628547
b1921	gi|556503834|ref|NC_000913.3|	-	552	1	2000473	2001024
b0483	gi|556503834|ref|NC_000913.3|	+	342	1	508218	508559
b0482	gi|556503834|ref|NC_000913.3|	-	795	1	507286	508080
b0481	gi|556503834|ref|NC_000913.3|	-	480	1	506603	507082
b0480	gi|556503834|ref|NC_000913.3|	+	1653	1	504914	506566
b0487	gi|556503834|ref|NC_000913.3|	+	408	1	513993	514400
b0486	gi|556503834|ref|NC_000913.3|	+	1293	1	512576	513868
b0485	gi|556503834|ref|NC_000913.3|	+	933	1	511641	512573
b0484	gi|556503834|ref|NC_000913.3|	-	2505	1	508875	511379
b4277	gi|556503834|ref|NC_000913.3|	+	330	1	4501260	4501589
b1492	gi|556503834|ref|NC_000913.3|	-	1536	1	1568954	1570489
b2846	gi|556503834|ref|NC_000913.3|	+	633	1	2987536	2988168
b4305	gi|556503834|ref|NC_000913.3|	-	1122	1	4530530	4531651
b0313	gi|556503834|ref|NC_000913.3|	-	588	1	328747	329334
b4671	gi|556503834|ref|NC_000913.3|	-	102	1	313141	313242
b0311	gi|556503834|ref|NC_000913.3|	-	1671	1	325577	327247
b0310	gi|556503834|ref|NC_000913.3|	-	669	1	324696	325364
b4674	gi|556503834|ref|NC_000913.3|	-	66	1	1465165	1465230
b0316	gi|556503834|ref|NC_000913.3|	-	933	1	333501	334433
b0315	gi|556503834|ref|NC_000913.3|	+	1089	1	332371	333459
b0314	gi|556503834|ref|NC_000913.3|	+	2034	1	329463	331496
b4678	gi|556503834|ref|NC_000913.3|	-	63	1	2087052	2087114
b4679	gi|556503834|ref|NC_000913.3|	+	84	1	2228982	2229065
b0319	gi|556503834|ref|NC_000913.3|	+	864	1	335925	336788
b0318	gi|556503834|ref|NC_000913.3|	+	606	1	335280	335885
b3512	gi|556503834|ref|NC_000913.3|	+	528	1	3658366	3658893
b4476	gi|556503834|ref|NC_000913.3|	-	1341	1	3575721	3577061
b4477	gi|556503834|ref|NC_000913.3|	-	618	1	3872995	3873612
b4474	gi|556503834|ref|NC_000913.3|	+	831	1	3502340	3503170
b4475	gi|556503834|ref|NC_000913.3|	-	1017	1	3555833	3556849
b4472	gi|556503834|ref|NC_000913.3|	-	3801	1	3392458	3396258
b4473	gi|556503834|ref|NC_000913.3|	-	1125	1	3432436	3433560
b1598	gi|556503834|ref|NC_000913.3|	+	822	1	1671960	1672781
b4471	gi|556503834|ref|NC_000913.3|	-	1365	1	3258285	3259649
b3514	gi|556503834|ref|NC_000913.3|	+	3114	1	3660414	3663527
b4478	gi|556503834|ref|NC_000913.3|	-	1149	1	3871850	3872998
b3515	gi|556503834|ref|NC_000913.3|	-	729	1	3663890	3664618
b3516	gi|556503834|ref|NC_000913.3|	-	825	1	3664986	3665810
b3517	gi|556503834|ref|NC_000913.3|	-	1401	1	3666180	3667580
b3266	gi|556503834|ref|NC_000913.3|	+	3105	1	3415033	3418137
b1599	gi|556503834|ref|NC_000913.3|	-	330	1	1672820	1673149
b3267	gi|556503834|ref|NC_000913.3|	+	222	1	3418390	3418611
b4272	gi|556503834|ref|NC_000913.3|	+	366	1	4498272	4498637
b0450	gi|556503834|ref|NC_000913.3|	+	339	1	472598	472936
b0451	gi|556503834|ref|NC_000913.3|	+	1287	1	472966	474252
b0452	gi|556503834|ref|NC_000913.3|	-	861	1	474301	475161
b2719	gi|556503834|ref|NC_000913.3|	-	768	1	2843443	2844210
b0453	gi|556503834|ref|NC_000913.3|	+	573	1	475379	475951
b2642	gi|556503834|ref|NC_000913.3|	+	1704	1	2773318	2775021
b0454	gi|556503834|ref|NC_000913.3|	-	390	1	475982	476371
b4273	gi|556503834|ref|NC_000913.3|	+	906	1	4498595	4499500
b0900	gi|556503834|ref|NC_000913.3|	-	909	1	948660	949568
b3578	gi|556503834|ref|NC_000913.3|	+	1278	1	3744804	3746081
b3579	gi|556503834|ref|NC_000913.3|	+	987	1	3746094	3747080
b3576	gi|556503834|ref|NC_000913.3|	+	468	1	3743743	3744210
b2647	gi|556503834|ref|NC_000913.3|	-	4581	1	2778146	2782726
b3574	gi|556503834|ref|NC_000913.3|	-	849	1	3741684	3742532
b0901	gi|556503834|ref|NC_000913.3|	+	591	1	949668	950258
b3572	gi|556503834|ref|NC_000913.3|	+	1254	1	3739705	3740958
b3573	gi|556503834|ref|NC_000913.3|	-	474	1	3741109	3741582
b3570	gi|556503834|ref|NC_000913.3|	-	825	1	3736353	3737177
b2646	gi|556503834|ref|NC_000913.3|	+	330	1	2777453	2777782
b3269	gi|556503834|ref|NC_000913.3|	+	1182	1	3420134	3421315
b3740	gi|556503834|ref|NC_000913.3|	-	624	1	3923057	3923680
b3172	gi|556503834|ref|NC_000913.3|	+	1344	1	3318637	3319980
b3173	gi|556503834|ref|NC_000913.3|	-	1626	1	3319988	3321613
b3170	gi|556503834|ref|NC_000913.3|	-	453	1	3317554	3318006
b3176	gi|556503834|ref|NC_000913.3|	-	1338	1	3322733	3324070
b3177	gi|556503834|ref|NC_000913.3|	-	849	1	3324063	3324911
b3175	gi|556503834|ref|NC_000913.3|	-	333	1	3322173	3322505
b3178	gi|556503834|ref|NC_000913.3|	-	1935	1	3325001	3326935
b3179	gi|556503834|ref|NC_000913.3|	-	630	1	3327035	3327664
b4470	gi|556503834|ref|NC_000913.3|	-	1311	1	3255341	3256651
b2617	gi|556503834|ref|NC_000913.3|	+	342	1	2753605	2753946
b3318	gi|556503834|ref|NC_000913.3|	-	303	1	3451382	3451684
b3319	gi|556503834|ref|NC_000913.3|	-	606	1	3451681	3452286
b3312	gi|556503834|ref|NC_000913.3|	-	192	1	3448568	3448759
b3313	gi|556503834|ref|NC_000913.3|	-	411	1	3448759	3449169
b3310	gi|556503834|ref|NC_000913.3|	-	372	1	3447778	3448149
b3311	gi|556503834|ref|NC_000913.3|	-	255	1	3448314	3448568
b3316	gi|556503834|ref|NC_000913.3|	-	279	1	3450248	3450526
b3317	gi|556503834|ref|NC_000913.3|	-	822	1	3450543	3451364
b3314	gi|556503834|ref|NC_000913.3|	-	702	1	3449182	3449883
b3315	gi|556503834|ref|NC_000913.3|	-	333	1	3449901	3450233
b1592	gi|556503834|ref|NC_000913.3|	+	1257	1	1665315	1666571
b2311	gi|556503834|ref|NC_000913.3|	-	570	1	2428057	2428626
b2310	gi|556503834|ref|NC_000913.3|	-	783	1	2427009	2427791
b2313	gi|556503834|ref|NC_000913.3|	-	489	1	2430275	2430763
b2312	gi|556503834|ref|NC_000913.3|	-	1518	1	2428721	2430238
b2315	gi|556503834|ref|NC_000913.3|	-	1269	1	2431674	2432942
b2314	gi|556503834|ref|NC_000913.3|	-	663	1	2431022	2431684
b2317	gi|556503834|ref|NC_000913.3|	-	660	1	2434082	2434741
b2316	gi|556503834|ref|NC_000913.3|	-	915	1	2433012	2433926
b2319	gi|556503834|ref|NC_000913.3|	-	1014	1	2435636	2436649
b2318	gi|556503834|ref|NC_000913.3|	-	813	1	2434824	2435636
b1828	gi|556503834|ref|NC_000913.3|	+	1374	1	1910276	1911649
b3778	gi|556503834|ref|NC_000913.3|	+	2022	1	3960677	3962698
b3779	gi|556503834|ref|NC_000913.3|	-	1485	1	3962745	3964229
b2407	gi|556503834|ref|NC_000913.3|	-	834	1	2524045	2524878
b1829	gi|556503834|ref|NC_000913.3|	-	882	1	1911695	1912576
b1593	gi|556503834|ref|NC_000913.3|	-	696	1	1666524	1667219
b3771	gi|556503834|ref|NC_000913.3|	+	1851	1	3953478	3955328
b3772	gi|556503834|ref|NC_000913.3|	+	1545	1	3955331	3956875
b3773	gi|556503834|ref|NC_000913.3|	-	894	1	3956927	3957820
b3774	gi|556503834|ref|NC_000913.3|	+	1476	1	3957970	3959445
b3775	gi|556503834|ref|NC_000913.3|	-	282	1	3959532	3959813
b3406	gi|556503834|ref|NC_000913.3|	+	477	1	3536812	3537288
b3407	gi|556503834|ref|NC_000913.3|	+	2322	1	3537385	3539706
b2429	gi|556503834|ref|NC_000913.3|	+	1425	1	2546673	2548097
b2428	gi|556503834|ref|NC_000913.3|	+	897	1	2545773	2546669
b3402	gi|556503834|ref|NC_000913.3|	-	1725	1	3530715	3532439
b3403	gi|556503834|ref|NC_000913.3|	+	1623	1	3532818	3534440
b3400	gi|556503834|ref|NC_000913.3|	+	402	1	3529348	3529749
b3401	gi|556503834|ref|NC_000913.3|	+	879	1	3529774	3530652
b2131	gi|556503834|ref|NC_000913.3|	-	918	1	2218564	2219481
b2130	gi|556503834|ref|NC_000913.3|	-	1158	1	2217400	2218557
b2133	gi|556503834|ref|NC_000913.3|	+	1716	1	2222185	2223900
b2132	gi|556503834|ref|NC_000913.3|	-	2298	1	2219692	2221989
b2135	gi|556503834|ref|NC_000913.3|	-	588	1	2225044	2225631
b2134	gi|556503834|ref|NC_000913.3|	-	933	1	2223938	2224870
b2137	gi|556503834|ref|NC_000913.3|	-	762	1	2226509	2227270
b2136	gi|556503834|ref|NC_000913.3|	+	579	1	2225801	2226379
b3716	gi|556503834|ref|NC_000913.3|	+	468	1	3897506	3897973
b2959	gi|556503834|ref|NC_000913.3|	-	327	1	3101807	3102133
b2958	gi|556503834|ref|NC_000913.3|	-	720	1	3100904	3101623
b3792	gi|556503834|ref|NC_000913.3|	+	1251	1	3976278	3977528
b3793	gi|556503834|ref|NC_000913.3|	+	1353	1	3978601	3979953
b3790	gi|556503834|ref|NC_000913.3|	+	675	1	3974467	3975141
b3791	gi|556503834|ref|NC_000913.3|	+	1131	1	3975146	3976276
b2953	gi|556503834|ref|NC_000913.3|	+	291	1	3096383	3096673
b2952	gi|556503834|ref|NC_000913.3|	+	567	1	3095820	3096386
b2951	gi|556503834|ref|NC_000913.3|	+	705	1	3095098	3095802
b2950	gi|556503834|ref|NC_000913.3|	-	981	1	3094100	3095080
b2957	gi|556503834|ref|NC_000913.3|	-	1047	1	3099682	3100728
b2956	gi|556503834|ref|NC_000913.3|	-	1008	1	3098558	3099565
b2955	gi|556503834|ref|NC_000913.3|	+	1137	1	3097267	3098403
b2954	gi|556503834|ref|NC_000913.3|	+	594	1	3096681	3097274
b1826	gi|556503834|ref|NC_000913.3|	-	144	1	1908623	1908766
b3717	gi|556503834|ref|NC_000913.3|	+	588	1	3898022	3898609
b1827	gi|556503834|ref|NC_000913.3|	-	792	1	1909308	1910099
b2229	gi|556503834|ref|NC_000913.3|	-	624	1	2334336	2334959
b2559	gi|556503834|ref|NC_000913.3|	-	504	1	2697354	2697857
b2558	gi|556503834|ref|NC_000913.3|	+	1557	1	2695801	2697357
b2225	gi|556503834|ref|NC_000913.3|	-	777	1	2327367	2328143
b2224	gi|556503834|ref|NC_000913.3|	+	1185	1	2326109	2327293
b2555	gi|556503834|ref|NC_000913.3|	-	714	1	2688793	2689506
b2226	gi|556503834|ref|NC_000913.3|	-	1650	1	2328148	2329797
b2221	gi|556503834|ref|NC_000913.3|	+	663	1	2323447	2324109
b2220	gi|556503834|ref|NC_000913.3|	+	1386	1	2321866	2323251
b2223	gi|556503834|ref|NC_000913.3|	+	1323	1	2324756	2326078
b2222	gi|556503834|ref|NC_000913.3|	+	651	1	2324109	2324759
b2045	gi|556503834|ref|NC_000913.3|	-	1281	1	2117124	2118404
b1707	gi|556503834|ref|NC_000913.3|	-	714	1	1791307	1792020
b1059	gi|556503834|ref|NC_000913.3|	-	1119	1	1119468	1120586
b1058	gi|556503834|ref|NC_000913.3|	-	141	1	1119307	1119447
b2041	gi|556503834|ref|NC_000913.3|	-	1086	1	2111976	2113061
b2040	gi|556503834|ref|NC_000913.3|	-	900	1	2111077	2111976
b2043	gi|556503834|ref|NC_000913.3|	-	1395	1	2114502	2115896
b1706	gi|556503834|ref|NC_000913.3|	-	1437	1	1789808	1791244
b1053	gi|556503834|ref|NC_000913.3|	-	1227	1	1114264	1115490
b1051	gi|556503834|ref|NC_000913.3|	-	375	1	1113807	1114181
b1050	gi|556503834|ref|NC_000913.3|	+	228	1	1113579	1113806
b1057	gi|556503834|ref|NC_000913.3|	-	567	1	1118480	1119046
b1056	gi|556503834|ref|NC_000913.3|	-	576	1	1117901	1118476
b1055	gi|556503834|ref|NC_000913.3|	+	1053	1	1116807	1117859
b1054	gi|556503834|ref|NC_000913.3|	-	921	1	1115662	1116582
b1704	gi|556503834|ref|NC_000913.3|	+	1047	1	1788435	1789481
b1703	gi|556503834|ref|NC_000913.3|	+	834	1	1787445	1788278
b1319	gi|556503834|ref|NC_000913.3|	+	906	1	1381947	1382852
b0658	gi|556503834|ref|NC_000913.3|	-	879	1	690906	691784
b3605	gi|556503834|ref|NC_000913.3|	+	1191	1	3779827	3781017
b3540	gi|556503834|ref|NC_000913.3|	-	1005	1	3701864	3702868
