YDL185W	chrIV	+	3216	1	126787	130002
YBR091C	chrII	-	330	1	427155	427484
YNL094W	chrXIV	+	1764	1	447611	449374
YGR047C	chrVII	-	3078	1	586392	589469
YPL227C	chrXVI	-	1005	1	120163	121167
YLR222C-A	chrXII	-	231	1	582006	582236
YDL010W	chrIV	+	696	1	432330	433025
YML019W	chrXIII	+	999	1	233457	234455
YDL045C	chrIV	-	921	1	372688	373608
YLR163C	chrXII	-	1389	1	491866	493254
YPR071W	chrXVI	+	636	1	688172	688807
YKL225W	chrXI	+	348	1	451	798
YHL002C-A	chrVIII	-	489	1	102587	103075
YJL175W	chrX	+	513	1	94049	94561
YBL079W	chrII	+	4509	1	75259	79767
YNL056W	chrXIV	+	594	1	517249	517842
YOR038C	chrXV	-	2628	1	402761	405388
YFL001W	chrVI	+	1329	1	147131	148459
YDR150W	chrIV	+	8247	1	755628	763874
YKL125W	chrXI	+	1884	1	208247	210130
YKL170W	chrXI	+	417	1	130634	131050
YPR157W	chrXVI	+	1404	1	841266	842669
YPR137C-B	chrXVI	-	5268	2	805001	808963	808965	810269
YPR137C-A	chrXVI	-	1323	1	808947	810269
YLR384C	chrXII	-	4050	1	888851	892900
YDR307W	chrIV	+	1989	1	1075865	1077853
YML099C	chrXIII	-	2643	1	74398	77040
YLR421C	chrXII	-	471	1	965090	965560
YLR090W	chrXII	+	1380	1	320701	322080
YMR325W	chrXIII	+	375	1	922641	923015
YJR064W	chrX	+	1689	1	555914	557602
YML022W	chrXIII	+	564	1	228937	229500
YER046W	chrV	+	432	1	243180	243611
YJR031C	chrX	-	4227	1	486586	490812
YIR030C	chrIX	-	735	1	412036	412770
YKR050W	chrXI	+	2670	1	527815	530484
YMR121C	chrXIII	-	615	1	509734	510348
YGL017W	chrVII	+	1512	1	459854	461365
YDL150W	chrIV	+	1269	1	183343	184611
YNL038W	chrXIV	+	690	2	557020	557610	557685	557783
YHR001W-A	chrVIII	+	234	2	107826	107831	107895	108122
YOL165C	chrXV	-	432	1	1647	2078
YIL139C	chrIX	-	738	1	87979	88716
YLR246W	chrXII	+	1080	1	627118	628197
YJR119C	chrX	-	2187	1	644304	646490
YLR359W	chrXII	+	1449	1	844282	845730
YLR199C	chrXII	-	831	2	547853	548677	548764	548769
YJL206C	chrX	-	2277	1	47659	49935
YIL142W	chrIX	+	1584	1	83302	84885
YGL082W	chrVII	+	1146	1	355827	356972
YNL138W	chrXIV	+	1581	1	366741	368321
YOR133W	chrXV	+	2529	1	575098	577626
YDL236W	chrIV	+	939	1	32296	33234
YGL142C	chrVII	-	1851	1	236269	238119
YGR179C	chrVII	-	1221	1	853675	854895
YJR086W	chrX	+	333	1	586068	586400
YBR139W	chrII	+	1527	1	515664	517190
YHR188C	chrVIII	-	1833	1	482005	483837
YKL106C-A	chrXI	-	120	1	237147	237266
YNL116W	chrXIV	+	1569	1	408341	409909
YNL139C	chrXIV	-	4794	1	360924	365717
YDR361C	chrIV	-	852	1	1195412	1196263
YLR445W	chrXII	+	567	2	1024189	1024572	1024655	1024837
YGL255W	chrVII	+	1131	1	20978	22108
YFR007W	chrVI	+	1062	1	159299	160360
YLR333C	chrXII	-	327	1	795573	795899
YHL030W	chrVIII	+	5607	1	40084	45690
YGL077C	chrVII	-	1692	1	362225	363916
YPL204W	chrXVI	+	1485	1	164276	165760
YLR379W	chrXII	+	375	1	876922	877296
YIL009C-A	chrIX	-	546	2	335666	335935	335937	336212
YBR302C	chrII	-	1140	1	810340	811479
YOR091W	chrXV	+	1038	1	493433	494470
YGR026W	chrVII	+	837	1	532985	533821
YAL040C	chrI	-	1743	1	65778	67520
YDR288W	chrIV	+	912	1	1037195	1038106
YGL208W	chrVII	+	1248	1	97338	98585
YNL284C	chrXIV	-	969	1	103134	104102
YIL164C	chrIX	-	600	1	34087	34686
YOL143C	chrXV	-	510	1	54595	55104
YBR237W	chrII	+	2550	1	691969	694518
YBR197C	chrII	-	654	1	615203	615856
YHR147C	chrVIII	-	645	1	392639	393283
YJL093C	chrX	-	2076	1	254737	256812
YDR003W	chrIV	+	633	1	454122	454754
YMR317W	chrXIII	+	3423	1	907364	910786
YOR251C	chrXV	-	915	1	802550	803464
YPR181C	chrXVI	-	2307	1	897361	899667
YCL008C	chrIII	-	1158	1	105696	106853
YEL064C	chrV	-	1443	1	29797	31239
YML005W	chrXIII	+	1389	1	260221	261609
YNL215W	chrXIV	+	963	1	244468	245430
YCR075W-A	chrIII	+	228	1	248975	249202
YDL059C	chrIV	-	717	1	344237	344953
YOR204W	chrXV	+	1815	1	722911	724725
YEL012W	chrV	+	657	2	131772	131776	131900	132551
YBL040C	chrII	-	660	2	142112	142749	142847	142868
YBR298C-A	chrII	-	222	1	805035	805256
YDR382W	chrIV	+	333	1	1239492	1239824
YDR483W	chrIV	+	1329	1	1421157	1422485
YER061C	chrV	-	1329	1	278298	279626
YLR022C	chrXII	-	753	1	184174	184926
YLR402W	chrXII	+	192	1	924889	925080
YLR073C	chrXII	-	603	1	281019	281621
YER183C	chrV	-	636	1	553334	553969
YHR090C	chrVIII	-	849	1	283777	284625
YDL066W	chrIV	+	1287	1	334835	336121
YHR030C	chrVIII	-	1455	1	168890	170344
YBR295W	chrII	+	3651	1	792849	796499
YKL018W	chrXI	+	990	1	404102	405091
YIL011W	chrIX	+	810	1	333727	334536
YEL034W	chrV	+	474	1	85676	86149
YHL015W	chrVIII	+	366	1	75412	75777
YNR050C	chrXIV	-	1341	1	714048	715388
YDR134C	chrIV	-	411	1	721071	721481
YKL208W	chrXI	+	816	1	47157	47972
YGR004W	chrVII	+	1389	1	502938	504326
YML110C	chrXIII	-	924	1	50031	50954
YGL048C	chrVII	-	1218	1	410069	411286
YGL243W	chrVII	+	1203	1	43307	44509
YKL106W	chrXI	+	1356	1	237536	238891
YPR029C	chrXVI	-	2499	1	624469	626967
YJL034W	chrX	+	2049	1	381327	383375
YFL048C	chrVI	-	1338	1	38843	40180
YLR117C	chrXII	-	2064	1	382471	384534
YOR176W	chrXV	+	1182	1	662401	663582
YOR109W	chrXV	+	3324	1	525278	528601
YBL089W	chrII	+	1380	1	49574	50953
YDL084W	chrIV	+	1341	1	305237	306577
YCL055W	chrIII	+	1008	1	27929	28936
YGL116W	chrVII	+	1833	1	289809	291641
YBL054W	chrII	+	1578	1	117589	119166
YCR024C	chrIII	-	1479	1	160744	162222
YIL102C-A	chrIX	-	228	1	173365	173592
YMR102C	chrXIII	-	2505	1	469848	472352
YCR071C	chrIII	-	441	1	240103	240543
YDR175C	chrIV	-	960	1	813193	814152
YOR189W	chrXV	+	351	1	689624	689974
YOR154W	chrXV	+	1764	1	624729	626492
YPR121W	chrXVI	+	1719	1	778583	780301
YBR070C	chrII	-	714	1	379221	379934
YOR396C-A	chrXV	-	483	1	1090015	1090497
YDR351W	chrIV	+	2595	1	1178666	1181260
YNL315C	chrXIV	-	957	1	43324	44280
YPR174C	chrXVI	-	666	1	888043	888708
YJR045C	chrX	-	1965	1	519638	521602
YMR008C	chrXIII	-	1995	1	280590	282584
YPL026C	chrXVI	-	1509	1	500675	502183
YDL171C	chrIV	-	6438	1	149203	155640
YKL062W	chrXI	+	1893	1	323228	325120
YJR010W	chrX	+	1536	1	456239	457774
YJL218W	chrX	+	591	1	21973	22563
YLR222C	chrXII	-	2454	1	579318	581771
YDR093W	chrIV	+	4839	1	631282	636120
YMR282C	chrXIII	-	1743	1	833356	835098
YIL109C	chrIX	-	2781	1	157385	160165
YFL022C	chrVI	-	1512	1	93499	95010
YPL109C	chrXVI	-	1974	2	345264	345444	345597	347389
YJL156C	chrX	-	2100	1	126853	128952
YNL071W	chrXIV	+	1449	1	491523	492971
YMR088C	chrXIII	-	1689	1	443414	445102
YGR211W	chrVII	+	1461	1	915241	916701
YKL139W	chrXI	+	1587	1	182958	184544
YJL069C	chrX	-	1785	1	310922	312706
YDR344C	chrIV	-	444	1	1162006	1162449
YJL016W	chrX	+	1686	1	405588	407273
YDR444W	chrIV	+	2064	1	1350290	1352353
YER087W	chrV	+	1731	1	330576	332306
YLR285W	chrXII	+	786	1	707360	708145
YLR267W	chrXII	+	1713	1	678212	679924
YDL219W	chrIV	+	453	2	65242	65306	65378	65765
YNL017C	chrXIV	-	339	1	602138	602476
YCR024C-A	chrIII	-	123	1	162945	163067
YDR206W	chrIV	+	2655	1	862054	864708
YKR024C	chrXI	-	2229	1	485144	487372
YKL140W	chrXI	+	1647	1	180779	182425
YBR156C	chrII	-	2097	1	551104	553200
YOR076C	chrXV	-	2244	1	469377	471620
YEL059C-A	chrV	-	225	1	42400	42624
YDR405W	chrIV	+	792	1	1277646	1278437
YOL091W	chrXV	+	1830	1	145334	147163
YCL031C	chrIII	-	894	1	64675	65568
YIL027C	chrIX	-	426	1	303679	304104
YLR459W	chrXII	+	1185	1	1057334	1058518
YNL243W	chrXIV	+	2907	1	188051	190957
YNR026C	chrXIV	-	1416	1	673274	674689
YHL044W	chrVIII	+	708	1	13565	14272
YPR204W	chrXVI	+	3099	1	944603	947701
YOR311C	chrXV	-	873	1	899056	899928
YHR068W	chrVIII	+	1164	1	232133	233296
YGR149W	chrVII	+	1299	1	789031	790329
YDR458C	chrIV	-	1992	1	1380055	1382046
YKL193C	chrXI	-	1017	1	78866	79882
YPR099C	chrXVI	-	357	1	729757	730113
YOR135C	chrXV	-	342	1	580159	580500
YLR310C	chrXII	-	4770	1	752224	756993
YNR008W	chrXIV	+	1986	1	640396	642381
YJR150C	chrX	-	897	1	708811	709707
YBR301W	chrII	+	363	1	809057	809419
YFL011W	chrVI	+	1641	1	112345	113985
YLR003C	chrXII	-	876	1	156855	157730
YER113C	chrV	-	2121	1	387932	390052
YHR122W	chrVIII	+	696	1	353625	354320
YHL017W	chrVIII	+	1599	1	70276	71874
YJR010C-A	chrX	-	285	1	458077	458361
YIL085C	chrIX	-	1554	1	200490	202043
YMR190C	chrXIII	-	4344	1	640915	645258
YLR325C	chrXII	-	237	1	781143	781379
YCR052W	chrIII	+	1452	1	214994	216445
YOR272W	chrXV	+	1383	1	832813	834195
YMR184W	chrXIII	+	597	1	628189	628785
YER172C-A	chrV	-	381	1	536275	536655
YAL064W-B	chrI	+	381	1	12046	12426
YDR413C	chrIV	-	576	1	1294836	1295411
YBR203W	chrII	+	2775	1	629168	631942
YAR029W	chrI	+	225	1	186321	186545
YNL238W	chrXIV	+	2445	1	202428	204872
YJL198W	chrX	+	2646	1	60844	63489
YOL135C	chrXV	-	669	1	69376	70044
YOR323C	chrXV	-	1371	1	921535	922905
YLL041C	chrXII	-	801	1	53131	53931
YKR074W	chrXI	+	468	1	579209	579676
YOR193W	chrXV	+	1131	1	710446	711576
YER026C	chrV	-	831	1	207644	208474
YMR201C	chrXIII	-	1116	2	665845	666933	667018	667044
YLR069C	chrXII	-	2286	1	271630	273915
YML042W	chrXIII	+	2013	1	192788	194800
YMR050C	chrXIII	-	5268	2	373057	377019	377021	378325
YDR069C	chrIV	-	2781	1	584939	587719
YGR232W	chrVII	+	687	1	953960	954646
YEL066W	chrV	+	540	1	26667	27206
YPR035W	chrXVI	+	1113	1	642208	643320
YDR542W	chrIV	+	363	1	1523249	1523611
YDR227W	chrIV	+	4077	1	917571	921647
YDL130W-A	chrIV	+	261	1	229171	229431
YMR037C	chrXIII	-	2115	1	344403	346517
YCR038C	chrIII	-	1929	1	197621	199549
YOR157C	chrXV	-	786	1	630966	631751
YNL257C	chrXIV	-	3690	1	160631	164320
YCL056C	chrIII	-	435	1	26925	27359
YER147C-A	chrV	-	411	1	465203	465613
YBR093C	chrII	-	1404	1	429548	430951
YBL112C	chrII	-	318	1	2582	2899
YNL092W	chrXIV	+	1203	1	450871	452073
YGR045C	chrVII	-	363	1	583934	584296
YAL037C-B	chrI	-	975	1	72326	73300
YLR134W	chrXII	+	1692	1	410723	412414
YLR161W	chrXII	+	345	1	488997	489341
YKL096C-B	chrXI	-	150	1	259073	259222
YPL225W	chrXVI	+	441	1	126006	126446
YDL043C	chrIV	-	801	1	375680	376480
YDL012C	chrIV	-	324	2	431108	431386	431473	431517
YDR218C	chrIV	-	1272	1	903781	905052
YLR299W	chrXII	+	1983	1	726069	728051
YJL177W	chrX	+	555	2	90786	91094	91412	91657
YGL139W	chrVII	+	2409	1	245716	248124
YNL054W	chrXIV	+	3498	1	526086	529583
YDR156W	chrIV	+	414	1	769525	769938
YPL062W	chrXVI	+	405	1	431895	432299
YPR155C	chrXVI	-	1851	1	835563	837413
YOR137C	chrXV	-	1869	1	581813	583681
YKL123W	chrXI	+	381	1	212043	212423
YKL172W	chrXI	+	1284	1	125759	127042
YNL336W	chrXIV	+	1146	1	8330	9475
YDR305C	chrIV	-	654	2	1072746	1073312	1073402	1073488
YJR059W	chrX	+	2457	1	545787	548243
YPR100W	chrXVI	+	423	1	729791	730213
YDR358W	chrIV	+	1674	1	1190059	1191732
YLR096W	chrXII	+	3444	1	332590	336033
YIL104C	chrIX	-	1524	1	169982	171505
YKR052C	chrXI	-	915	1	532550	533464
YLR427W	chrXII	+	2013	1	988428	990440
YIR032C	chrIX	-	588	1	415030	415617
YGL015C	chrVII	-	393	1	465043	465435
YJR066W	chrX	+	7413	1	559416	566828
YMR127C	chrXIII	-	1017	1	522329	523345
YIL140W	chrIX	+	2472	1	85366	87837
YOL163W	chrXV	+	510	1	9597	10106
YLR197W	chrXII	+	1515	1	546097	547611
YBR213W	chrII	+	825	1	650368	651192
YAL064W	chrI	+	285	1	21566	21850
YJL204C	chrX	-	2523	1	50629	53151
YLR244C	chrXII	-	1164	1	625168	626331
YJR084W	chrX	+	1272	1	583733	585004
YLR233C	chrXII	-	2100	1	607425	609524
YDL238C	chrIV	-	1470	1	28985	30454
YGL084C	chrVII	-	1683	1	350616	352298
YPR033C	chrXVI	-	1641	1	637379	639019
YLR382C	chrXII	-	2685	1	882067	884751
YLR154C-H	chrXII	-	132	1	468827	468958
YLR154C-G	chrXII	-	150	1	462522	462671
YLR219W	chrXII	+	2187	1	574151	576337
YDR363W	chrIV	+	1371	1	1199183	1200553
YNL114C	chrXIV	-	372	1	412684	413055
YNL163C	chrXIV	-	3333	1	326741	330073
YFR005C	chrVI	-	1347	1	154527	155873
YHL036W	chrVIII	+	1641	1	26241	27881
YFR050C	chrVI	-	801	1	249066	249866
YLR331C	chrXII	-	378	1	790669	791046
YNR069C	chrXIV	-	1470	1	761123	762592
YGR126W	chrVII	+	693	1	745835	746527
YAR019C	chrI	-	2925	1	172211	175135
YOR024W	chrXV	+	324	1	377847	378170
YGL071W	chrVII	+	2073	1	372012	374084
YGL257C	chrVII	-	1677	1	12481	14157
YGR020C	chrVII	-	357	1	526973	527329
YOR093C	chrXV	-	4947	1	497506	502452
YAL046C	chrI	-	357	1	57029	57385
YDR198C	chrIV	-	1440	1	852533	853972
YAL039C	chrI	-	810	1	68716	69525
YGR100W	chrVII	+	2853	1	690245	693097
YER060W	chrV	+	1587	1	274567	276153
YOL118C	chrXV	-	309	1	96608	96916
YDR286C	chrIV	-	345	1	1035231	1035575
YHR141C	chrVIII	-	321	2	381990	382306	382748	382751
YPL128C	chrXVI	-	1689	1	306533	308221
YJL091C	chrX	-	1473	1	261080	262552
YBR191W	chrII	+	483	2	606270	606280	606669	607140
YDR380W	chrIV	+	1908	1	1234218	1236125
YGL100W	chrVII	+	1050	1	313234	314283
YGL056C	chrVII	-	1584	1	396035	397618
YDR485C	chrIV	-	2388	1	1424820	1427207
YPL239W	chrXVI	+	603	1	99484	100086
YPR183W	chrXVI	+	804	1	900755	901558
YOR206W	chrXV	+	2133	1	727512	729644
YBL042C	chrII	-	1920	1	138341	140260
YOR391C	chrXV	-	714	1	1078545	1079258
YDR525W-A	chrIV	+	240	1	1490596	1490835
YBR089W	chrII	+	600	1	425183	425782
YLR075W	chrXII	+	666	1	282927	283592
YBR054W	chrII	+	1035	1	343101	344135
YLR020C	chrXII	-	1617	1	181789	183405
YNL217W	chrXIV	+	981	1	240331	241311
YER067W	chrV	+	486	1	292066	292551
YIL013C	chrIX	-	4236	1	328207	332442
YPL206C	chrXVI	-	966	1	162632	163597
YDL060W	chrIV	+	2367	1	341619	343985
YBR293W	chrII	+	1425	1	787006	788430
YNR052C	chrXIV	-	1302	1	719346	720647
YHR032W	chrVIII	+	1746	1	173344	175089
YEL032W	chrV	+	2916	1	86937	89852
YOL076W	chrXV	+	2391	1	187024	189414
YDR136C	chrIV	-	573	1	727711	728283
YHR203C	chrVIII	-	786	2	504476	505247	505517	505530
YJL136W-A	chrX	+	84	1	156169	156252
YML112W	chrXIII	+	891	1	45063	45953
YKL207W	chrXI	+	762	1	48194	48955
YGL241W	chrVII	+	3015	1	45445	48459
YOL014W	chrXV	+	375	1	299693	300067
YPR176C	chrXVI	-	978	1	891101	892078
YDR057W	chrIV	+	1629	1	565927	567555
YJL036W	chrX	+	1272	1	378825	380096
YER009W	chrV	+	378	1	172115	172492
YLR115W	chrXII	+	2580	1	377985	380564
YLR140W	chrXII	+	327	1	423474	423800
YGL114W	chrVII	+	2178	1	293460	295637
YER167W	chrV	+	2556	1	518216	520771
YMR104C	chrXIII	-	2034	1	473420	475453
YER185W	chrV	+	912	1	559454	560365
YDL195W	chrIV	+	3822	1	107208	111029
YNL199C	chrXIV	-	1605	1	264926	266530
YCR026C	chrIII	-	2229	1	164111	166339
YBL052C	chrII	-	2496	1	119379	121874
YER159C-A	chrV	-	1323	1	496802	498124
YBR076W	chrII	+	1065	1	390227	391291
YNL317W	chrXIV	+	1398	1	40619	42016
YLL019C	chrXII	-	2214	1	105686	107899
YBR009C	chrII	-	312	1	255373	255684
YHR052W	chrVIII	+	1131	1	210848	211978
YKR026C	chrXI	-	918	1	488738	489655
YJR043C	chrX	-	1053	1	516461	517513
YJR012C	chrX	-	624	1	459795	460418
YKL060C	chrXI	-	1080	1	326408	327487
YCR044C	chrIII	-	1074	1	206877	207950
YDL177C	chrIV	-	513	1	141209	141721
YLR264C-A	chrXII	-	117	1	673828	673944
YNL073W	chrXIV	+	1731	1	488386	490116
YMR280C	chrXIII	-	4302	1	827028	831329
YFL020C	chrVI	-	369	1	99231	99599
YNL328C	chrXIV	-	441	1	22834	23274
YJL014W	chrX	+	1605	1	407558	409162
YGR217W	chrVII	+	6120	1	924696	930815
YOR174W	chrXV	+	855	1	658747	659601
YPR149W	chrXVI	+	522	1	829918	830439
YNL015W	chrXIV	+	228	1	605384	605611
YCR084C	chrIII	-	2142	1	260311	262452
YHR178W	chrVIII	+	2232	1	459299	461530
YHL050W-A	chrVIII	+	483	1	811	1293
YJL127W-A	chrX	+	117	1	180194	180310
YLR283W	chrXII	+	945	1	705186	706130
YPL170W	chrXVI	+	459	1	228314	228772
YJL221C	chrX	-	1770	1	16767	18536
YDR204W	chrIV	+	1008	1	858137	859144
YBR085C-A	chrII	-	258	1	418907	419164
YDR251W	chrIV	+	2493	1	960614	963106
YER089C	chrV	-	1395	1	335946	337340
YML057C-A	chrXIII	-	390	1	160023	160412
YOR074C	chrXV	-	915	1	466675	467589
YPL028W	chrXVI	+	1197	1	498096	499292
YJR152W	chrX	+	1632	1	719666	721297
YKL025C	chrXI	-	2040	1	390240	392279
YAR008W	chrI	+	828	1	158966	159793
YBR158W	chrII	+	1650	1	556549	558198
YOL097C	chrXV	-	1299	1	136527	137825
YOR110W	chrXV	+	1308	1	528941	530248
YCL033C	chrIII	-	507	1	62776	63282
YNR020C	chrXIV	-	813	1	667410	668222
YBR258C	chrII	-	429	1	729734	730162
YNL146W	chrXIV	+	303	1	351715	352017
YAL007C	chrI	-	648	1	137698	138345
YLR262C-A	chrXII	-	195	1	669468	669662
YIL115W-A	chrIX	+	372	1	144268	144639
YBR223C	chrII	-	1635	1	668663	670297
YNL241C	chrXIV	-	1518	1	196426	197943
YJL154C	chrX	-	2835	1	131101	133935
YDR091C	chrIV	-	1827	1	626708	628534
YJL123C	chrX	-	1437	1	188004	189440
YHR066W	chrVIII	+	1362	1	229335	230696
YPL047W	chrXVI	+	300	1	465962	466261
YPL188W	chrXVI	+	1245	1	191406	192650
YLR287C-A	chrXII	-	192	2	712537	712725	713156	713158
YBR176W	chrII	+	939	1	583720	584658
YBL071C-B	chrII	-	99	1	89458	89556
YFR026C	chrVI	-	510	1	205748	206257
YPL036W	chrXVI	+	2844	1	482843	485686
YGL238W	chrVII	+	2883	1	49552	52434
YHR060W	chrVIII	+	546	1	220725	221270
YNL128W	chrXIV	+	1305	1	382359	383663
YLR312C	chrXII	-	1197	1	757637	758833
YKL191W	chrXI	+	1605	1	81035	82639
YNR006W	chrXIV	+	1869	1	636986	638854
YHR120W	chrVIII	+	2880	1	349574	352453
YAR050W	chrI	+	4614	1	203403	208016
YOL137W	chrXV	+	1494	1	65621	67114
YDR530C	chrIV	-	978	1	1496791	1497768
YER111C	chrV	-	3282	1	382595	385876
YER144C	chrV	-	2418	1	457806	460223
YOL039W	chrXV	+	321	1	254297	254617
YIL083C	chrIX	-	1098	1	203556	204653
YHL011C	chrVIII	-	963	1	80654	81616
YFR010W-A	chrVI	+	189	1	166728	166916
YGR184C	chrVII	-	5853	1	859901	865753
YMR303C	chrXIII	-	1047	1	873291	874337
YPL060W	chrXVI	+	1242	1	434523	435764
YDR411C	chrIV	-	1026	1	1293369	1294394
YBR205W	chrII	+	1215	1	633622	634836
YOR321W	chrXV	+	2262	1	916030	918291
YMR186W	chrXIII	+	2118	1	632355	634472
YJL225C	chrX	-	5277	2	466	4581	4970	6130
YMR278W	chrXIII	+	1869	1	822763	824631
YML133W-B	chrXIII	+	483	1	827	1309
YLR136C	chrXII	-	858	1	415801	416658
YML133W-A	chrXIII	+	576	1	1610	2185
YGL260W	chrVII	+	231	1	6860	7090
YMR207C	chrXIII	-	6372	1	677193	683564
YML015C	chrXIII	-	1041	1	241989	243029
YOR197W	chrXV	+	1299	1	717086	718384
YKR089C	chrXI	-	2733	1	605633	608365
YDL041W	chrIV	+	354	1	378102	378455
YKR072C	chrXI	-	1689	1	576435	578123
YDL014W	chrIV	+	984	1	427364	428347
YML040W	chrXIII	+	1323	1	196628	197950
YPL114W	chrXVI	+	420	1	335948	336367
YER079W	chrV	+	633	1	318920	319552
YER024W	chrV	+	2772	1	202192	204963
YOR230W	chrXV	+	1314	1	770800	772113
YGR234W	chrVII	+	1200	1	959904	961103
YMR178W	chrXIII	+	825	1	618479	619303
YDR395W	chrIV	+	2835	1	1263324	1266158
YEL068C	chrV	-	333	1	25646	25978
YNL090W	chrXIV	+	579	1	456565	457143
YOR307C	chrXV	-	1362	1	892731	894092
YGL052W	chrVII	+	306	1	403437	403742
YBR095C	chrII	-	1293	1	434406	435698
YDR036C	chrIV	-	1503	1	523211	524713
YGR043C	chrVII	-	1002	1	580435	581436
YPL223C	chrXVI	-	507	1	128632	129138
YPL272C	chrXVI	-	1554	1	26611	28164
YJL222W-A	chrX	+	228	1	9452	9679
YJL222W-B	chrX	+	138	1	9346	9483
Q0032	chrmt	+	291	1	11667	11957
YEL032C-A	chrV	-	162	1	87040	87201
YFL005W	chrVI	+	648	1	130334	130981
YCR010C	chrIII	-	852	1	132273	133124
YMR152W	chrXIII	+	1098	1	563096	564193
YDR154C	chrIV	-	351	1	768403	768753
YMR125W	chrXIII	+	2586	2	517539	517563	517886	520446
YMR029C	chrXIII	-	1572	1	328660	330231
YCL026C-A	chrIII	-	582	1	74704	75285
YCL026C-B	chrIII	-	582	1	73405	73986
YNL225C	chrXIV	-	1746	1	222724	224469
YJL055W	chrX	+	738	1	333357	334094
YPR102C	chrXVI	-	525	1	731224	731748
YNL334C	chrXIV	-	669	1	12208	12876
YNL188W	chrXIV	+	1302	1	286308	287609
YDR303C	chrIV	-	2658	1	1068729	1071386
YPL086C	chrXVI	-	1674	1	384773	386446
YDR238C	chrIV	-	2922	1	937895	940816
YPR153W	chrXVI	+	423	2	833689	833693	833828	834245
YBR221W-A	chrII	+	105	1	666538	666642
YLL003W	chrXII	+	2841	1	143201	146041
YER042W	chrV	+	555	1	234937	235491
YDR109C	chrIV	-	2148	1	673520	675667
YDR221W	chrIV	+	2109	1	907330	909438
YLR109W	chrXII	+	531	1	368781	369311
YKR009C	chrXI	-	2703	1	454352	457054
YMR078C	chrXIII	-	2226	1	422503	424728
YLR094C	chrXII	-	1509	1	327730	329238
YDL154W	chrIV	+	2706	1	178334	181039
YLR041W	chrXII	+	321	1	229377	229697
YJR060W	chrX	+	1056	1	548759	549814
YNL161W	chrXIV	+	2271	1	332597	334867
YIL146C	chrIX	-	1590	1	74184	75773
YLR195C	chrXII	-	1368	1	541937	543304
YJL202C	chrX	-	348	1	53943	54290
YAL066W	chrI	+	309	1	10091	10399
YCR081C-A	chrIII	-	237	1	258415	258651
YLR231C	chrXII	-	1362	1	605758	607119
YKL016C	chrXI	-	525	1	407465	407989
YPL111W	chrXVI	+	1002	1	339944	340945
YKL174C	chrXI	-	1857	1	120380	122236
YKL121W	chrXI	+	2559	1	214142	216700
YLR380W	chrXII	+	1227	1	878282	879508
YOR142W-B	chrXV	+	5268	2	595112	596416	596418	600380
YOR142W-A	chrXV	+	1323	1	595112	596434
YMR012W	chrXIII	+	3834	1	291134	294967
YER093C	chrV	-	4293	1	343320	347612
YOR032W-A	chrXV	+	201	1	392176	392376
YDL201W	chrIV	+	861	1	99561	100421
YDR468C	chrIV	-	675	1	1398026	1398700
YFR003C	chrVI	-	468	1	152657	153124
YIL033C	chrIX	-	1251	1	290419	291669
YOR368W	chrXV	+	1206	1	1026843	1028048
YGR128C	chrVII	-	2142	1	747950	750091
YIL048W	chrIX	+	3456	1	261437	264892
YIL142C-A	chrIX	-	333	1	83208	83540
YLR441C	chrXII	-	768	1	1018141	1018908
YOL056W	chrXV	+	912	1	223268	224179
YFR052W	chrVI	+	825	1	252505	253329
YGR088W	chrVII	+	1689	1	654634	656322
YGL073W	chrVII	+	2502	1	368753	371254
YGL259W	chrVII	+	498	1	8470	8967
YGR022C	chrVII	-	330	1	529257	529586
YGR106C	chrVII	-	798	1	698989	699786
YGL086W	chrVII	+	2250	1	347119	349368
YAL044C	chrI	-	513	1	57950	58462
YPR081C	chrXVI	-	1857	1	702114	703970
YBR124W	chrII	+	360	1	486507	486866
YDR284C	chrIV	-	870	1	1030550	1031419
YJL097W	chrX	+	654	1	245591	246244
YNL302C	chrXIV	-	435	2	61958	62372	62924	62943
YBR193C	chrII	-	672	1	609082	609753
YHR143W	chrVIII	+	978	1	385510	386487
YMR315W-A	chrXIII	+	108	1	904286	904393
YLR157W-E	chrXII	+	165	1	481873	482037
YLR157W-D	chrXII	+	213	1	475764	475976
YPR101W	chrXVI	+	528	1	730492	731019
YCL004W	chrIII	+	1566	1	109105	110670
YCL054W-A	chrIII	+	87	1	30910	30996
YPL042C	chrXVI	-	1668	1	473040	474707
YBL044W	chrII	+	369	1	135998	136366
YDR430C	chrIV	-	2970	1	1325501	1328470
YGR193C	chrVII	-	1233	1	884509	885741
YDR487C	chrIV	-	627	1	1428354	1428980
YPR185W	chrXVI	+	2217	1	907218	909434
YER065C	chrV	-	1674	1	285241	286914
YLR077W	chrXII	+	1752	1	283872	285623
YBR056W	chrII	+	1506	1	347879	349384
YLL020C	chrXII	-	306	1	105556	105861
YHR034C	chrVIII	-	1035	1	176965	177999
YBL019W	chrII	+	1563	1	184353	185915
YOL070C	chrXV	-	1506	1	197220	198725
YDL062W	chrIV	+	426	1	339857	340282
YGR150C	chrVII	-	2595	1	790459	793053
YPL200W	chrXVI	+	471	1	171484	171954
YNR054C	chrXIV	-	951	1	723356	724306
YDR130C	chrIV	-	876	1	715747	716622
YIL015W	chrIX	+	1764	1	322342	324105
YEL030W	chrV	+	1935	1	94644	96578
YBR291C	chrII	-	900	1	783673	784572
YPL135C-A	chrXVI	-	174	1	297678	297851
