uc007kql.1	40	7038
uc008sfv.2	150	1794
uc009kpb.1	105	2007
uc007hnl.1	107	1185
uc007lhw.1	101	1770
uc008yly.2	358	1695
uc007pcj.1	518	981
uc007zij.1	1244	684
uc009gqr.1	86	1362
uc007zjv.1	40	417
uc009caq.1	192	810
uc007trf.2	202	459
uc007tpx.1	40	477
uc007wnz.2	169	933
uc033inx.2	54	321
uc007eeb.2	301	792
uc007kth.2	79	1107
uc007hxh.3	286	3390
uc008ocn.2	115	1254
uc009jvp.1	341	1839
uc009bzu.1	439	369
uc029vun.1	40	342
uc008qlf.1	483	2052
uc009fsh.1	122	1101
uc008cdq.1	40	765
uc008ter.1	92	1566
uc008omz.1	142	2826
uc008mcv.1	771	1881
uc009jdz.1	386	1209
uc007yfs.2	468	1275
uc008pzn.2	230	1740
uc007fzd.2	68	1722
uc009kkv.2	62	1014
uc007ovp.2	196	783
uc007qac.2	47	1164
uc008pii.2	128	6558
uc008mtj.1	156	423
uc008jtc.1	284	3573
uc009kjh.2	95	2469
uc007loe.2	105	3669
uc007cub.2	195	2187
uc007qaf.1	73	1134
uc007wjr.1	96	1866
uc008mut.2	179	4185
uc007qad.1	71	1134
uc007yvy.2	195	3651
uc008lko.2	268	1554
uc007qnh.1	358	1374
uc007qah.2	71	1134
uc008tin.1	65	1260
uc007nos.3	87	1095
uc009jue.1	40	504
uc009ejx.1	40	951
uc009bmw.1	40	894
uc009jgn.2	335	2883
uc009csl.2	214	1575
uc008emm.2	40	567
uc008tzq.1	40	774
uc007okf.1	154	801
uc009pdr.1	51	672
uc009gdx.2	86	4575
uc008rqw.2	138	2772
uc012eug.1	40	939
uc007dbf.1	210	2088
uc008znl.1	2029	1818
uc009eiy.1	40	909
uc011wxe.1	194	3255
uc008qia.1	56	1107
uc008omj.2	101	1425
uc009pso.1	177	4197
uc009ibm.3	85	366
uc009mfy.2	111	1926
uc007evb.2	605	1539
uc008xdy.1	218	2103
uc007mkm.2	341	1986
uc009etd.1	442	1134
uc008nly.1	40	1185
uc007hpi.1	40	930
uc009rpz.2	78	2163
uc008hje.2	253	738
uc007vsq.1	123	756
uc056yme.1	580	498
uc007ftj.1	40	687
uc009fio.2	411	1986
uc007dkx.1	245	1557
uc009fip.1	110	1293
uc007dqy.2	167	675
uc009atv.2	339	9063
uc008bvx.1	59	6957
uc007zzg.1	307	1791
uc009ged.1	46	357
uc008vgd.1	171	762
uc009axa.1	40	378
uc007amj.2	40	315
uc008isd.1	40	714
uc008brg.2	282	660
uc008cfg.1	205	726
uc029thv.1	89	243
uc007jtg.2	343	354
uc009fbh.2	337	1443
uc008cdu.1	2258	2160
uc008uhy.2	524	546
uc012byl.1	758	2172
uc007amz.2	40	4146
uc009amt.1	54	1632
uc009orm.1	88	2256
uc009kap.2	343	1569
uc008uvd.2	214	3093
uc009aen.2	271	1668
uc057afx.1	254	1491
uc007qfc.2	395	267
uc012hjt.2	186	696
uc009myd.2	95	651
uc012fhe.1	129	3297
uc008twd.1	102	606
uc008syr.1	220	10704
uc007kad.1	221	276
uc009dak.2	101	3276
uc012auh.1	126	2499
uc007qqs.1	109	1914
uc008mgg.2	206	1899
uc007gcp.1	40	6825
uc007xyz.1	236	516
uc009kow.1	263	954
uc007mtl.1	40	768
uc008ajx.2	64	1482
uc007ngb.2	135	1161
uc007hft.3	159	2190
uc008lti.2	410	1170
uc007ysj.2	55	537
uc029rsg.1	387	1635
uc008qhp.1	145	3714
uc012fug.1	451	687
uc007dkv.1	194	567
uc008qee.1	40	231
uc009kxn.1	446	2037
uc056zyc.1	980	1896
uc008lre.2	86	912
uc008eoi.1	102	1485
uc009ugx.1	1861	1422
uc008gln.1	42	885
uc008owc.1	219	873
uc007jfn.2	84	3405
uc007hvd.1	71	513
uc012gbk.2	393	483
uc007lsb.2	735	3876
uc007uwr.1	147	1959
uc057bpd.1	85	522
uc007yhp.2	43	438
uc009ltd.1	140	372
uc008ocz.2	242	1350
uc007qqk.1	326	612
uc007dfj.2	55	849
uc011wkz.1	221	2982
uc007akt.2	343	1326
uc008zyi.1	41	3603
uc009jwn.1	40	615
uc057ajp.1	81	591
uc009iia.2	955	1050
uc009rkb.1	40	1428
uc009oez.1	135	363
uc007iac.1	597	975
uc007ijn.1	49	438
uc007rik.2	578	1401
uc012emf.1	40	1452
uc009hig.3	900	1056
uc007jpe.1	98	351
uc009pwe.1	867	408
uc029vkf.1	40	1134
uc007ihi.2	273	1791
uc008pua.2	434	1545
uc012cwc.1	342	516
uc009rll.1	242	669
uc007pfo.1	43	1620
uc009amz.2	78	1512
uc008mpb.1	415	1593
uc009ibi.1	305	1845
uc009krp.1	210	1716
uc007jvu.2	1078	681
uc009nsx.1	47	714
uc007fob.2	184	336
uc012asn.2	40	1107
uc008tom.1	198	1656
uc009img.3	40	2085
uc007yyo.2	648	1704
uc007rgx.2	96	3819
uc007deh.1	183	1113
uc009auc.2	89	717
uc012fxg.1	358	762
uc056zyl.1	40	354
uc012eho.1	112	1728
uc009ttx.2	271	3399
uc011yay.2	474	744
uc056ynv.1	188	1155
uc007oai.1	73	1053
uc007bow.2	127	1413
uc009nvs.2	428	948
uc057bzq.1	40	339
uc009gik.1	40	339
uc008knf.1	40	933
uc009gio.2	40	339
uc009lax.3	40	654
uc009gim.1	40	339
uc033hpl.1	73	411
uc007sua.1	313	3009
uc007jvo.1	40	1482
uc007okt.2	495	2688
uc009ffc.2	189	669
uc012ffg.1	368	2319
uc008xkf.2	196	2388
uc009dlc.1	1349	606
uc009itf.1	40	954
uc007zch.1	48	294
uc008lmv.1	198	654
uc008dvl.2	788	774
uc007roy.1	103	969
uc009cne.2	75	1053
uc007nxz.2	272	2808
uc007rto.1	180	477
uc008ubb.2	312	570
uc009aow.2	136	1467
uc012ayo.1	355	2193
uc008knm.1	40	939
uc007nrk.1	248	1704
uc008wke.2	204	966
uc007ytn.2	301	561
uc007mlc.1	353	1779
uc009itc.1	40	960
uc008gke.2	138	1632
uc009jyi.1	71	294
uc029rqm.1	274	423
uc009unm.1	76	1350
uc009ijc.2	40	1581
uc009pkt.2	160	1836
uc007gus.2	363	1974
uc008ebn.2	442	435
uc008suq.2	81	1248
uc007yqe.2	40	1317
uc012hjh.1	95	717
uc007yby.2	40	1449
uc008tuw.1	198	1524
uc033jta.1	40	1821
uc008pft.1	45	975
uc008lyw.1	78	5430
uc008vrf.1	168	591
uc007hfj.2	339	1140
uc011xpx.2	40	1254
uc012aeh.1	247	2334
uc007anr.1	247	495
uc009ita.1	40	960
uc011zsq.1	130	2787
uc008eem.2	206	3183
uc008ytu.2	419	1746
uc056zrp.1	112	1002
uc012ddg.1	76	2916
uc009mmu.2	196	1545
uc009gjk.1	287	453
uc007jvv.2	170	423
uc008hpy.1	40	1050
uc008sxg.1	79	327
uc008rec.2	172	330
uc009gfa.1	40	663
uc007oia.2	917	2328
uc009fpk.2	174	1278
uc007qqu.1	66	414
uc008xpt.2	140	1704
uc007tlx.1	115	1008
uc007fgh.2	57	1707
uc008iss.2	2542	1374
uc008mba.2	243	1293
uc008rbt.2	192	1137
uc012axd.2	58	1398
uc007edc.1	226	1512
uc007hpq.1	40	939
uc008wxa.2	170	1167
uc008vev.2	489	876
uc012hha.1	341	855
uc007ziv.1	40	2490
uc008xjs.1	1866	747
uc008zdu.1	122	906
uc008vcv.1	383	1128
uc008brp.1	262	3615
uc007btd.1	237	1539
uc009dfc.2	443	3744
uc007tqf.3	40	471
uc007jtz.2	579	873
uc007ewm.2	218	1539
uc007jub.1	317	1287
uc008hgu.1	184	1461
uc008mnk.1	151	912
uc008hxp.1	827	2052
uc007pmj.1	181	11364
uc007wky.2	113	4326
uc008mml.1	144	786
uc009lqb.1	621	726
uc007dvo.1	140	2136
uc008yhz.1	127	3210
uc009taf.1	125	549
uc007bjb.2	303	3879
uc007qoj.2	82	732
uc007mav.1	96	5898
uc008lju.2	544	3579
uc009bkx.2	373	3591
uc008qtg.2	283	3633
uc009fkc.1	372	1755
uc007fuk.1	294	8751
uc012fbq.1	40	918
uc009fwl.2	1384	1239
uc007ocq.1	342	7035
uc007wad.1	360	864
uc009fsn.1	394	438
uc007jhu.1	40	615
uc008xzu.2	118	480
uc009tyi.3	445	1800
uc009bao.1	98	291
uc008bqa.1	91	1704
uc009umd.3	40	4104
uc009isw.1	40	957
uc009cbj.2	40	276
uc009mif.2	215	243
uc007gez.1	40	237
uc009lgz.1	81	363
uc009iqw.1	396	1344
uc008vts.2	46	2613
uc009icl.1	131	360
uc007gjo.2	53	285
uc009pag.1	68	1917
uc008umn.2	202	1092
uc009rlo.1	147	1323
uc007pkz.2	279	1809
uc008wda.2	40	561
uc009frw.2	190	2028
uc009gjt.1	449	666
uc009rnh.2	287	1386
uc009nno.2	323	1662
uc008ipp.2	383	567
uc012cgk.1	497	2238
uc012ghs.1	979	897
uc009can.1	40	795
uc008gpm.1	100	3135
uc009dag.1	144	1323
uc007zoe.2	66	930
uc008mrs.1	129	339
uc008iye.1	317	3492
uc007mth.1	79	465
uc012eqy.1	666	1248
uc009tis.1	40	1290
uc007xiu.1	130	654
uc007nmg.1	53	966
uc007hqb.1	40	939
uc011zfd.1	63	615
uc011xuz.1	650	1143
uc057bjk.1	66	693
uc008chr.1	131	786
uc008chj.2	40	1107
uc008ujd.1	147	1470
uc012atc.1	202	354
uc007iyz.2	118	1437
uc008qmp.1	52	381
uc007syc.2	175	249
uc008qmj.2	94	381
uc007eec.2	416	1542
uc007ewa.1	421	1668
uc007cax.2	98	1878
uc009rkp.2	124	4260
uc008ghl.1	40	1284
uc008guq.1	58	1161
uc007tyh.2	1116	1887
uc008kii.3	517	1392
uc008heb.2	40	3318
uc009svj.2	163	639
uc008hkj.2	40	1470
uc007lak.1	363	1125
uc007xgb.3	425	453
uc009ovh.1	168	1221
uc009mxs.1	49	2631
uc008iaq.1	40	1398
uc008yyg.1	223	138
uc009uhi.2	69	1512
uc029vgu.1	40	2106
uc011xsz.1	1028	1608
uc012fvi.1	724	1413
uc011zwy.1	242	417
uc008aqq.2	89	1005
uc009qbl.1	273	1701
uc007zxs.1	365	1230
uc007mxj.2	213	822
uc007hza.2	231	1893
uc008szn.2	40	1074
uc008llf.2	495	447
uc007xjl.1	48	1053
uc007vgd.1	60	612
uc007njl.2	137	498
uc057bgq.1	96	300
uc008tzp.1	77	432
uc008vrx.1	59	558
uc008ypo.2	90	1074
uc007uht.1	314	1638
uc007czi.1	244	1125
uc009lmz.1	71	1983
uc033gri.1	133	1968
uc007kub.1	91	3573
uc008zyk.3	66	3090
uc009odz.2	461	1716
uc009tju.2	155	2112
uc008dlv.1	59	519
uc007bdb.1	96	642
uc008dlw.1	441	519
uc009kpn.2	84	2496
uc007fbw.1	517	1968
uc009rnn.1	112	1413
uc007nyq.1	40	339
uc012bwo.1	202	3966
uc009nwv.1	309	2148
uc008ybv.2	273	534
uc007sgc.1	40	444
uc008ueb.1	94	1554
uc007bei.2	705	1713
uc007sxd.1	43	486
uc012cww.2	2871	1506
uc008rdb.3	469	966
uc008dcw.1	303	321
uc012bjp.1	287	2532
uc008oln.1	135	8844
uc009ona.2	333	1359
uc057ahr.1	335	2253
uc057ahq.1	92	306
uc007exz.2	161	1290
uc008uho.1	246	1116
uc009sun.1	52	375
uc012hmz.1	183	3660
uc011wum.1	40	1086
uc009tke.2	125	1776
uc007trr.2	40	288
uc007buq.1	229	984
uc012dgh.1	147	654
uc009suq.3	167	1092
uc012bil.1	144	3339
uc012fbu.1	40	924
uc008aqj.1	40	960
uc009bqo.1	87	681
uc008xgm.1	40	1803
uc008wkp.2	149	3831
uc008wkl.1	137	3831
uc008sqa.1	40	1314
uc008bdi.1	40	477
uc007rfx.2	83	324
uc007kea.1	40	2463
uc008oqt.2	327	783
uc008oqs.1	40	783
uc008muf.2	43	2049
uc008qna.2	232	1263
uc008vxm.1	284	786
uc009nat.2	652	627
uc007krg.2	133	918
uc009uji.1	121	138
uc009mae.1	40	1893
uc012ehw.1	307	1887
uc009iaz.1	139	1860
uc008qbv.2	1032	1278
uc008csn.1	814	4383
uc012adl.1	679	909
uc033jgu.1	40	1728
uc008cof.2	74	1254
uc007iyj.1	52	381
uc007dgf.1	95	471
uc009ubo.2	151	1254
uc009dik.1	90	720
uc057cfm.1	544	1107
uc007fck.2	124	1554
uc007kuc.1	108	1875
uc009ncb.2	73	1479
uc008lgl.2	114	1743
uc012bks.1	1392	795
uc007mql.1	40	1509
uc007tre.1	116	342
uc011zeu.1	165	774
uc009van.1	375	1371
uc009ogp.1	246	2337
uc007vjz.1	534	3741
uc008kiq.1	547	2817
uc008xjx.1	319	678
uc007mho.1	40	1875
uc009rvf.2	275	2859
uc007liz.1	54	300
uc008gwt.1	495	1080
uc009rrf.1	40	510
uc012gxl.1	89	2493
uc009esc.1	300	762
uc012enf.1	118	585
uc007coz.2	560	780
uc009kkq.2	391	372
uc008vow.1	647	435
uc007cuh.2	62	357
uc007cfk.4	503	3390
uc008asl.2	201	2349
uc033gwc.1	40	768
uc012ccp.1	40	4461
uc009ooc.1	331	216
uc008osr.1	179	1080
uc007pyu.2	370	1080
uc009jxc.1	490	5367
uc012eyy.1	40	921
uc008jqa.3	392	516
uc012gqo.1	224	330
uc008qie.2	729	681
uc009fpj.1	40	771
uc007kwi.1	68	1212
uc009fqe.1	40	1092
uc009kmd.1	98	825
uc007ckj.2	324	426
uc012geb.2	40	951
uc009sly.1	91	975
uc008mhe.2	200	1134
uc009bjg.2	72	978
uc009dno.2	161	4278
uc056yhg.2	111	348
uc009spz.1	84	354
uc007fee.1	134	690
uc008hrs.2	260	813
uc008gvi.1	40	924
uc011wmz.1	115	1311
uc008lzf.2	40	390
uc007tdk.1	60	555
uc007kfo.2	81	1308
uc009lyc.1	209	393
uc009nnf.3	237	1875
uc009opc.2	130	2322
uc009gkg.2	239	2151
uc008rzi.1	116	2169
uc007jxy.2	51	987
uc007lyi.1	236	1452
uc009fdh.1	40	897
uc012ahz.1	56	237
uc009ald.1	183	702
uc007lsg.1	40	669
uc011xwr.1	178	951
uc008iqk.1	353	345
uc007mqc.1	702	3579
uc008byl.1	69	1248
uc009fdj.1	177	2592
uc011yew.1	40	471
uc012fvh.1	132	2076
uc012coo.1	310	1290
uc009acu.1	80	1281
uc008ctv.2	253	564
uc008iwz.2	146	666
uc008sqv.1	1050	1419
uc009lxd.1	571	1218
uc009ibt.1	111	2472
uc007rmb.2	237	2367
uc029wqp.1	170	1053
uc011xcm.1	40	882
uc007yoo.1	40	318
uc007ema.2	40	2388
uc057arr.1	374	363
uc029wyq.1	190	309
uc007dwe.1	81	999
uc007odq.1	491	1404
uc007qrv.1	86	885
uc008syo.1	469	711
uc009mpm.1	294	291
uc008ixv.1	40	945
uc008isz.1	138	1005
uc007qgz.1	215	1338
uc007ohr.1	77	1449
uc007kzj.1	259	327
uc008wrc.1	321	3489
uc009ojd.1	40	498
uc008wxu.1	104	1632
uc011zwj.1	40	1521
uc008hhu.2	306	3501
uc007agw.1	769	1290
uc008tfx.2	42	624
uc008tga.1	40	624
uc012dfx.1	40	627
uc007jry.1	40	342
uc007qmv.1	453	600
uc007tnz.1	111	615
uc008har.1	61	552
uc007oum.1	327	492
uc007kzk.2	271	504
uc007gds.1	140	3642
uc008pnv.1	40	2277
uc009bow.2	40	738
uc009pib.1	58	366
uc008iwn.1	68	1299
uc007ody.2	362	1782
uc009ucj.2	184	600
uc007jmt.1	40	5817
uc007xgc.1	40	858
uc007iml.3	181	348
uc008why.1	90	1140
uc008wif.1	77	1146
uc008ykt.1	188	1953
uc008rnh.1	40	738
uc008dsz.2	138	1959
uc008rng.1	59	1128
uc008dta.2	111	2022
uc007nso.2	251	3999
uc008esp.2	147	354
uc008ghm.1	68	1014
uc007baj.1	63	1761
uc012gem.1	40	1419
uc008tjj.2	225	3165
uc008dbv.2	204	3261
uc008ujn.2	195	3195
uc012fga.1	40	945
uc009foq.1	40	918
uc008bbl.1	104	921
uc008lsz.2	40	1662
uc009dfy.2	40	1035
uc007nmj.1	250	2757
uc011wjn.1	418	1572
uc009uue.2	151	1947
uc007oek.2	314	456
uc008sbc.2	122	978
uc007wsg.2	47	1113
uc012hms.1	40	873
uc008wrt.2	123	738
uc009dre.1	40	2085
uc008clq.1	91	879
uc007uos.1	511	651
uc033gnq.1	63	615
uc008ftq.1	627	1047
uc007wgg.1	40	336
uc008jxe.4	557	5955
uc007qoe.2	71	4065
uc057btt.1	357	1032
uc008ffn.2	40	1554
uc008eix.2	82	6342
uc008zya.2	40	1779
uc007iqg.2	40	936
uc007miq.1	452	1275
uc007iby.1	236	495
uc009bxf.1	170	1767
uc007jdl.1	68	783
uc007gym.1	730	2511
uc009nyn.2	236	6369
uc008pqg.3	846	759
uc009iyr.2	214	1026
uc009dpt.1	40	828
uc009gir.1	83	279
uc008yjr.1	350	354
uc033hrr.2	2362	1185
uc007tmk.2	51	996
uc008aqo.1	40	990
uc008aqr.1	40	870
uc009cvu.2	171	1620
uc008aqg.1	40	936
uc007hdf.3	75	1659
uc007fpt.1	702	1068
uc008aqh.2	40	1056
uc007tzc.1	40	879
uc011wwk.1	96	3099
uc009frf.2	177	3042
uc008mti.1	57	897
uc008qrj.2	293	3072
uc007sez.2	272	2046
uc008grs.1	167	336
uc007hia.2	42	2019
uc056ytx.1	49	309
uc008dcx.2	97	525
uc008grk.1	74	804
uc008gvu.1	40	942
uc033jkl.1	440	600
uc009awd.2	197	1068
uc009jbm.1	40	945
uc012ehv.1	456	846
uc009awf.1	88	1065
uc009kus.3	374	5760
uc033gxw.1	415	273
uc009jqa.2	99	843
uc007rom.1	200	1587
uc008qfj.1	66	297
uc008qfk.1	115	294
uc008qcu.2	147	483
uc007kxl.1	109	1320
uc012csy.1	160	315
uc008neq.1	40	1530
uc008wuh.1	1462	1104
uc012bjq.1	126	3573
uc007fxs.1	91	1485
uc008fot.2	339	1959
uc009geg.1	108	240
uc009pdf.2	113	3000
uc009rav.2	237	2277
uc009abk.2	667	2226
uc008vtl.2	99	1038
uc009jsg.1	40	792
uc007swc.2	249	2379
uc007jfz.1	289	10530
uc007cbn.1	40	972
uc007cbo.1	40	969
uc007cbl.2	48	972
uc007cbm.1	40	966
uc007cbj.1	40	936
uc007cbk.2	210	939
uc009guc.2	145	693
uc007cbi.1	40	939
uc008gtf.1	40	1032
uc008cma.1	324	2883
uc008sug.1	289	2823
uc009qbk.2	1035	1488
uc008hui.2	433	1761
uc009uvk.2	280	618
uc007idr.4	1400	1494
uc007yfm.1	88	939
uc008drg.1	530	3960
uc009mcj.2	171	6387
uc007nua.3	373	543
uc011xoy.1	40	2823
uc057ava.1	302	4917
uc007kdm.1	331	2400
uc008ngh.1	91	489
uc009nrh.2	40	621
uc007pzs.2	208	1707
uc007hus.2	98	792
uc009cgk.2	284	1371
uc007eax.1	40	1302
uc007dvj.1	52	1287
uc008fqd.1	1591	1281
uc007sxx.2	87	1746
uc011wny.2	160	6453
uc009sxi.1	99	6222
uc008ghk.1	40	2238
uc007njw.1	495	315
uc007hqh.1	40	936
uc008mop.1	213	621
uc007bbp.1	93	4038
uc008uor.1	40	1404
uc007bbo.1	178	4011
uc008irw.2	99	1488
uc009glj.1	158	2085
uc008lwh.1	176	666
uc007hqp.1	40	939
uc007hqq.1	40	987
uc009tmx.1	765	711
uc011ysk.2	147	5235
uc008tfp.2	117	1050
uc009etr.1	160	666
uc007jbh.1	427	363
uc008iqf.1	245	1494
uc008vit.1	97	3777
uc007cwg.2	158	2727
uc008xzs.2	101	1269
uc008jhv.1	165	1515
uc009org.2	371	1362
uc009ffa.1	195	1563
uc008omi.1	225	933
uc008vyz.1	132	2046
uc008xgc.1	121	2271
uc009nrw.1	57	378
uc009occ.1	273	12921
uc012auo.1	180	951
uc007bad.1	55	678
uc009kpj.1	40	435
uc008hcq.1	457	1044
uc008jiq.2	582	4314
uc007mym.2	168	1908
uc056yeq.1	277	603
uc008gjc.1	40	633
uc009jsd.1	40	243
uc008icd.1	71	774
uc057cch.1	231	597
uc008uhd.1	73	600
uc007vfz.2	64	1626
uc012akj.1	319	1305
uc008thn.1	123	4059
uc007ddu.3	279	3909
uc033isn.1	278	1062
uc033gbm.1	613	2379
uc008ohb.1	390	774
uc057cbg.1	123	327
uc008wht.2	321	2211
uc009ofi.1	441	1281
uc009tbi.1	108	855
uc009kni.1	736	783
uc008xeq.1	64	1755
uc012fzb.1	343	3297
uc056zhh.1	99	1218
uc008ilc.1	119	318
uc009gbo.1	76	1167
uc007poa.1	72	537
uc007hpg.1	40	930
uc007zcg.1	40	312
uc007jcl.1	40	927
uc008jbv.3	409	936
uc011znt.2	914	867
uc008gho.1	40	555
uc007jck.1	40	927
uc009llf.2	288	4122
uc007ixi.2	263	1419
uc009imt.2	40	1629
uc007llt.1	72	576
uc009ruw.1	46	954
uc008tbv.2	89	546
uc008tbr.1	68	546
uc008piw.1	287	477
uc007jch.2	97	993
uc009sck.1	139	246
uc007ljb.1	47	297
uc007jcf.2	40	930
uc007ivs.1	352	525
uc008dms.2	192	2034
uc009sux.2	412	2748
uc009smd.2	176	1083
uc008cai.1	40	1869
uc008qzj.2	329	2763
uc009sbn.1	40	2031
uc008atw.1	40	753
uc009gyp.2	40	1395
uc007hpj.1	40	939
uc008kob.1	40	1458
uc008koa.1	40	1440
uc008vqs.1	125	1503
uc008vra.1	108	1503
uc012anj.1	46	1479
uc009uhd.2	260	1389
uc009mco.2	189	855
uc008vqc.2	128	1377
uc007kfa.1	131	2499
uc008cam.1	211	2172
uc033hik.1	40	2262
uc009avd.2	3313	1512
uc009pru.1	69	786
uc007ido.3	360	2934
uc007nns.2	313	720
uc009fva.2	349	1260
uc012gna.1	200	1203
uc009ant.2	213	2064
uc007tvs.2	40	942
uc008dps.2	762	2673
uc008xtu.2	273	774
uc007bnf.2	152	1254
uc009cdb.1	456	1974
uc011xpp.1	157	2733
uc009rjq.2	462	747
uc057bzd.1	452	1188
uc009rjs.2	87	633
uc007tmv.1	40	462
uc009fjs.1	176	1428
uc008cmk.1	40	939
uc009rou.2	819	1554
uc007sbr.2	519	519
uc009hgs.2	47	2373
uc007tnf.1	67	468
uc009egt.2	156	822
uc009oya.1	40	945
uc012fof.1	40	774
uc007pml.2	452	228
uc008oqa.2	341	243
uc008con.1	199	810
uc007qio.1	40	3339
uc008iob.2	163	2598
uc009ehm.2	55	789
uc007zew.1	269	1371
uc007tdd.2	68	468
uc007eki.2	173	261
uc012cuc.1	496	675
uc012ekn.1	40	339
uc008aol.1	40	723
uc009ohb.1	40	939
uc009mdb.2	216	1002
uc008ukq.1	40	948
uc007lgo.2	459	819
uc008txp.3	582	1341
uc009fwo.3	140	1242
uc007yoq.1	733	3048
uc007ybv.2	556	1125
uc007myi.1	182	378
uc007fml.1	40	927
uc008ovl.2	79	2946
uc007gkx.2	129	1683
uc009thz.2	183	3336
uc008mlz.3	1725	765
uc008vxz.2	155	570
uc008usa.2	40	2760
uc009paz.2	200	2871
uc009fri.2	978	2367
uc008akk.2	124	1395
uc008daw.2	124	2037
uc029uwu.1	160	549
uc008wch.1	40	606
uc009phv.2	606	1281
uc009afb.2	452	1695
uc007dbn.2	150	1173
uc007rip.2	136	1464
uc008gmp.2	470	1068
uc009gew.1	40	489
uc007nrq.1	42	1269
uc029upr.1	150	360
uc008kkb.2	273	1134
uc009nci.1	240	2220
uc033joi.1	176	519
uc009ipt.1	62	486
uc007fef.1	182	333
uc007mtn.2	357	255
uc009miw.1	136	558
uc009dln.1	611	3222
uc008ajr.1	218	2553
uc008gtt.1	40	939
uc009mof.1	76	4713
uc008ugn.2	266	5403
uc008zng.2	276	5958
uc007rsb.2	300	7857
uc007zqu.2	204	2109
uc007dys.1	45	426
uc007rbf.2	129	3138
uc007wlx.2	894	1482
uc009goa.1	84	345
uc009gcd.2	374	2340
uc008ghb.1	40	2349
uc029xiv.1	132	639
uc029ujb.2	525	654
uc029sec.1	69	657
uc008tkw.2	314	1587
uc009bnz.1	40	375
uc007hec.2	347	3693
uc009amx.1	85	1515
uc007lkb.2	43	1215
uc007lka.2	65	1215
uc007qov.2	359	1299
uc007kue.2	616	2355
uc007yzm.2	206	2871
uc009alt.1	117	11544
uc009jwe.2	186	3006
uc009aly.1	233	1500
uc008uxz.2	87	1611
uc009fke.1	122	1062
uc008pme.1	292	1566
uc007ufw.2	156	1566
uc007lzz.1	190	1590
uc007ywn.2	90	1740
uc009peh.2	95	4116
uc007fcb.1	440	1116
uc007uhj.3	847	1251
uc009fmn.2	3174	1320
uc008euu.2	40	345
uc009ogm.1	130	996
uc007cae.1	58	852
uc011zzb.1	213	555
uc008vjh.1	126	3243
uc007ppy.2	564	1542
uc008sda.1	58	2442
uc011xlw.1	238	1518
uc007ati.1	285	1518
uc008vlo.2	40	843
uc009cik.1	276	357
uc007bxx.1	649	3324
uc008tes.1	386	573
uc007ajj.1	70	795
uc007nvf.2	341	936
uc007udp.1	51	1236
uc007ktk.1	40	363
uc009mxd.1	40	942
uc029xmp.1	615	1413
uc008zdo.1	40	984
uc008jac.1	40	801
uc009jjz.2	105	399
uc007ofb.2	83	1431
uc008sdj.1	40	1113
uc008qci.1	40	609
uc007ssa.2	519	1053
uc009khs.1	40	963
uc008rzp.1	85	5586
uc009mvx.2	222	399
uc008ocl.1	368	972
uc008uas.2	100	1644
uc007xmy.2	42	396
uc009nij.1	128	3687
uc007quz.1	47	4011
uc008vfg.1	93	1023
uc009fnl.2	154	375
uc007pam.2	545	1158
uc009pkj.2	84	549
uc009avi.1	82	225
uc007hui.1	113	1140
uc009rtj.2	936	3585
uc009btm.2	158	1479
uc009kdj.1	460	2256
uc007jxg.1	54	2097
uc008obu.2	521	3126
uc008nqs.2	2288	1155
uc008pjn.2	49	3006
uc008zrq.1	40	3453
uc007mxw.2	257	5058
uc008eee.2	766	2118
uc007dss.3	40	924
uc009sty.1	167	618
uc008gru.1	244	612
uc012cdd.2	513	960
uc007jfa.1	43	1272
uc008bye.1	40	948
uc009aet.1	217	741
uc008yhr.2	168	423
uc007ahf.2	347	663
uc007rxi.2	184	465
uc008cvg.2	166	3621
uc009qvd.3	621	3420
uc007uwg.1	130	1026
uc008hte.1	290	903
uc012ajf.1	40	660
uc009bwd.1	40	2172
uc009ije.2	47	453
uc008tyl.1	129	1551
uc009slb.1	129	4191
uc009qny.1	114	1197
uc009tck.1	477	2229
uc007ftw.2	193	1605
uc009qpp.2	1252	1524
uc009cxa.1	574	414
uc008ohf.2	89	246
uc007cmc.1	188	1410
uc009icb.2	99	519
uc009iaw.2	343	4260
uc007wfn.2	198	1191
uc007etu.2	541	1548
uc007xbh.2	47	1920
uc007xlr.3	338	2097
uc007uhq.1	420	1500
uc009ckb.1	40	525
uc008qwt.1	159	1536
uc008nhc.3	288	1512
uc007xbl.1	182	981
uc008jwa.2	187	3723
uc007lpd.2	206	5439
uc009aua.2	508	9990
uc008tfa.2	278	993
uc008ooq.2	61	561
uc008azx.1	1493	999
uc009itd.1	40	957
uc008svl.1	277	1122
uc007axj.1	425	1125
uc009ite.1	40	954
uc007jsg.1	201	2223
uc009itb.1	40	960
uc033ihg.1	520	2502
uc007nnz.2	204	4659
uc008ovx.2	304	2316
uc008phn.2	275	423
uc008zxz.2	327	4440
uc008yrg.1	261	9108
uc008dbk.2	116	1965
uc007rpn.1	40	1248
uc012frf.1	208	1533
uc012gmv.1	79	4575
uc009ilj.2	401	1254
uc009puq.2	222	3072
uc007nzz.1	159	903
uc008bus.2	53	1875
uc008gvj.1	40	933
uc009iac.2	726	1473
uc008awg.3	595	981
uc009gub.1	189	1947
uc009joa.1	110	1812
uc009rdo.2	40	360
uc029xic.1	57	318
uc012ehm.1	40	876
uc009nyr.3	358	1011
uc012ggm.1	41	6384
uc008pey.1	271	9483
